Loan_ID,Customer_ID,Branch,City,State,Gender,Age,Occupation,Annual_Income,Credit_Score,Existing_Loans,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,EMI,Application_Date,Approval_Date,Loan_Status,Disbursed_Amount,Default_Flag,Days_Past_Due,Recovery_Amount,Relationship_Years,Account_Type,Digital_Banking
L00659,C10659,Kochi,Kochi,Kerala,Male,48,Business,169059,738,4,Business,272785,10.67,60,5886.21,2025-03-23,,Rejected,0,No,0,0,7,Savings,Yes
L00660,C10660,Kolkata West,Kolkata,West Bengal,Male,35,Salaried,165566,747,4,Home,570356,7.63,180,5329.49,2024-09-12,14-09-2024,Approved,570356,No,0,0,14,Savings,No
L00661,C10661,Delhi Central,Delhi,Delhi,Female,43,Business,89027,726,3,Personal,36040,13.41,36,1221.46,2024-09-13,,Pending,0,No,0,0,6,Current,No
L00662,C10662,Bhubaneswar,Bhubaneswar,Odisha,Male,49,Business,121189,689,4,Home,492697,9.7,60,10395.78,2024-11-22,01-12-2024,Approved,492697,No,0,0,11,Current,No
L00663,C10663,Hyderabad Central,Hyderabad,Telangana,Male,34,Self-employed,161575,704,1,Home,530062,14.85,48,14711.75,2024-02-06,,Pending,0,No,0,0,14,Current,Yes
L00664,C10664,Delhi Central,Delhi,Delhi,Female,23,Salaried,179203,804,3,Personal,31074,8.04,120,377.67,2025-01-28,04-02-2025,Approved,31074,No,0,0,1,Savings,Yes
L00665,C10665,Ahmedabad,Ahmedabad,Gujarat,Male,48,Salaried,104992,806,0,Business,256275,15.8,60,6204.91,2025-08-28,29-08-2025,Approved,256275,No,0,0,13,Current,Yes
L00666,C10666,Bhopal,Bhopal,Madhya Pradesh,Male,56,Salaried,100345,713,4,Personal,95052,13.97,120,1474.12,2024-09-23,30-09-2024,Approved,95052,No,0,0,7,Savings,Yes
L00667,C10667,Hyderabad Central,Hyderabad,Telangana,Female,26,Student,167292,664,0,Auto,144816,9.92,60,3071.21,2025-10-30,,Rejected,0,No,0,0,0,Savings,No
L00668,C10668,Kolkata West,Kolkata,West Bengal,Female,37,Self-employed,141341,777,3,Home,154650,11.7,60,3416.7,2025-05-06,15-05-2025,Approved,154650,No,0,0,1,Savings,No
L00669,C10669,Bhubaneswar,Bhubaneswar,Odisha,Female,25,Salaried,92634,695,3,Home,480478,9.07,120,6104.71,2025-11-02,04-11-2025,Approved,480478,No,0,0,5,Current,No
L00670,C10670,Delhi Central,Delhi,Delhi,Male,24,Student,92909,634,2,Home,592987,15.22,60,14175.69,2025-07-07,,Rejected,0,No,0,0,7,Current,Yes
L00671,C10671,Mumbai South,Mumbai,Maharashtra,Female,28,Salaried,87122,715,3,Home,373595,15.38,48,10469.53,2024-01-26,01-02-2024,Approved,373595,No,0,0,13,Current,No
L00672,C10672,Hyderabad Central,Hyderabad,Telangana,Male,31,Salaried,101250,777,1,Business,93387,8.46,48,2300.07,2024-11-16,25-11-2024,Approved,93387,No,0,0,11,Savings,No
L00673,C10673,Patna,Patna,Bihar,Male,30,Salaried,45563,850,1,Auto,193715,14.11,120,3020.57,2024-05-04,,Rejected,0,No,0,0,1,Current,No
L00674,C10674,Pune East,Pune,Maharashtra,Female,33,Self-employed,101825,640,1,Personal,67443,9.58,60,1419.07,2024-04-28,,Rejected,0,No,0,0,14,Current,No
L00675,C10675,Mumbai South,Mumbai,Maharashtra,Female,56,Salaried,119973,635,3,Education,60115,12.62,48,1601.42,2025-07-04,11-07-2025,Approved,60115,No,0,0,4,Current,No
L00676,C10676,Pune East,Pune,Maharashtra,Female,28,Salaried,135368,611,4,Business,381996,11.95,48,10050.04,2024-07-03,,Pending,0,No,0,0,0,Savings,Yes
L00677,C10677,Ahmedabad,Ahmedabad,Gujarat,Female,56,Business,148171,688,0,Education,33136,13.71,36,1127.85,2024-05-15,24-05-2024,Approved,33136,No,0,0,13,Current,Yes
L00678,C10678,Ahmedabad,Ahmedabad,Gujarat,Male,39,Salaried,113248,653,4,Auto,78251,16.45,36,2768.49,2024-03-16,,Rejected,0,No,0,0,11,Current,No
L00679,C10679,Chandigarh,Chandigarh,Chandigarh,Female,48,Salaried,150070,654,4,Business,347058,8.25,36,10915.61,2025-08-30,07-09-2025,Approved,347058,No,0,0,14,Savings,No
L00680,C10680,Bhopal,Bhopal,Madhya Pradesh,Male,35,Salaried,114421,581,0,Auto,187676,12.72,84,3385.69,2024-10-19,25-10-2024,Approved,187676,No,0,0,4,Savings,Yes
L00681,C10681,Ahmedabad,Ahmedabad,Gujarat,Female,57,Self-employed,107409,736,0,Home,405137,11.45,48,10559.73,2024-10-22,,Pending,0,No,0,0,8,Savings,Yes
L00682,C10682,Chandigarh,Chandigarh,Chandigarh,Female,30,Salaried,169746,723,4,Education,33584,12.89,36,1129.8,2025-07-06,10-07-2025,Approved,33584,Yes,36,12109,6,Current,No
L00683,C10683,Kochi,Kochi,Kerala,Female,54,Salaried,143973,680,0,Personal,76657,11.94,36,2543.91,2024-05-20,,Pending,0,No,0,0,3,Current,Yes
L00684,C10684,Kochi,Kochi,Kerala,Male,25,Salaried,157922,722,2,Home,480628,14.12,180,6439.52,2024-03-16,22-03-2024,Approved,480628,No,0,0,1,Current,Yes
L00685,C10685,Bhubaneswar,Bhubaneswar,Odisha,Female,33,Self-employed,34341,783,1,Home,347241,15.35,48,9725.7,2025-11-20,28-11-2025,Approved,347241,No,0,0,5,Current,No
L00686,C10686,Bengaluru East,Bengaluru,Karnataka,Male,26,Student,81148,659,0,Personal,84315,12.52,48,2241.93,2025-12-28,04-01-2026,Approved,84315,No,0,0,12,Savings,No
L00687,C10687,Jaipur,Jaipur,Rajasthan,Male,40,Self-employed,101576,649,3,Auto,192452,11.83,36,6376.55,2024-08-12,17-08-2024,Approved,192452,No,0,0,14,Current,Yes
L00688,C10688,Chandigarh,Chandigarh,Chandigarh,Female,28,Salaried,108599,619,0,Personal,72178,13.84,84,1346.25,2025-05-15,,Rejected,0,No,0,0,7,Savings,No
L00689,C10689,Hyderabad Central,Hyderabad,Telangana,Male,47,Salaried,109722,685,3,Education,85731,11.09,36,2810.38,2024-10-01,05-10-2024,Approved,85731,No,0,0,1,Current,No
L00690,C10690,Ahmedabad,Ahmedabad,Gujarat,Male,57,Self-employed,165512,751,1,Education,44459,16.03,120,745.58,2025-09-17,27-09-2025,Approved,44459,No,0,0,0,Current,Yes
L00691,C10691,Bhopal,Bhopal,Madhya Pradesh,Female,43,Self-employed,169937,710,1,Personal,46009,16.37,120,781.35,2025-02-09,,Rejected,0,No,0,0,7,Current,Yes
L00692,C10692,Bhubaneswar,Bhubaneswar,Odisha,Female,42,Salaried,169952,698,1,Business,98913,15.11,120,1602.48,2024-04-14,22-04-2024,Approved,98913,Yes,102,19756,0,Savings,Yes
L00693,C10693,Delhi Central,Delhi,Delhi,Female,28,Self-employed,124052,669,2,Business,120122,8.17,180,1159.77,2025-12-21,,Rejected,0,No,0,0,13,Savings,Yes
L00694,C10694,Kochi,Kochi,Kerala,Male,27,Business,127530,659,1,Education,142630,10.31,60,3052.27,2025-03-11,12-03-2025,Approved,142630,No,0,0,14,Savings,Yes
L00695,C10695,Hyderabad Central,Hyderabad,Telangana,Female,45,Salaried,49395,702,2,Personal,112127,12.3,48,2969.28,2025-01-26,03-02-2025,Approved,112127,No,0,0,11,Savings,No
L00696,C10696,Chennai North,Chennai,Tamil Nadu,Male,46,Self-employed,142200,760,2,Personal,34280,13.29,60,785.07,2024-05-27,29-05-2024,Approved,34280,No,0,0,5,Savings,No
L00697,C10697,Kolkata West,Kolkata,West Bengal,Male,26,Salaried,149129,557,1,Home,408693,9.77,60,8637.34,2024-12-11,,Rejected,0,No,0,0,1,Current,No
L00698,C10698,Patna,Patna,Bihar,Male,38,Business,172432,670,3,Personal,61027,16.14,48,1733.9,2024-11-25,03-12-2024,Approved,61027,No,0,0,2,Savings,No
L00699,C10699,Kochi,Kochi,Kerala,Male,45,Salaried,28571,750,1,Home,209592,7.85,84,3251.1,2025-05-22,31-05-2025,Approved,209592,No,0,0,13,Current,Yes
L00700,C10700,Hyderabad Central,Hyderabad,Telangana,Male,48,Student,96069,788,4,Personal,68710,12.57,48,1828.69,2024-05-24,28-05-2024,Approved,68710,No,0,0,11,Current,No
L00701,C10701,Jaipur,Jaipur,Rajasthan,Male,42,Self-employed,60478,746,3,Home,368262,9.11,84,5945.57,2024-03-09,,Pending,0,No,0,0,0,Current,Yes
L00702,C10702,Chennai North,Chennai,Tamil Nadu,Male,55,Salaried,49828,785,0,Auto,91013,8.1,180,875.03,2025-07-26,,Rejected,0,No,0,0,11,Savings,Yes
L00703,C10703,Hyderabad Central,Hyderabad,Telangana,Female,48,Business,105150,609,2,Auto,103107,8.2,48,2526.83,2024-04-15,,Rejected,0,No,0,0,8,Savings,No
L00704,C10704,Kolkata West,Kolkata,West Bengal,Male,29,Self-employed,178961,778,3,Personal,97616,12.94,180,1231.23,2025-09-22,30-09-2025,Approved,97616,No,0,0,0,Savings,Yes
L00705,C10705,Mumbai South,Mumbai,Maharashtra,Male,30,Salaried,25064,623,0,Home,573223,11.46,180,6681.76,2025-04-28,07-05-2025,Approved,573223,No,0,0,7,Current,No
L00706,C10706,Bhopal,Bhopal,Madhya Pradesh,Female,51,Salaried,161835,823,2,Personal,99348,15.08,48,2768.96,2025-10-10,13-10-2025,Approved,99348,No,0,0,14,Current,No
L00707,C10707,Chandigarh,Chandigarh,Chandigarh,Male,56,Self-employed,116273,751,3,Education,75349,14.06,48,2061.29,2025-09-23,27-09-2025,Approved,75349,No,0,0,5,Savings,Yes
L00708,C10708,Jaipur,Jaipur,Rajasthan,Female,54,Salaried,178665,816,2,Personal,68348,15.74,120,1133.87,2024-01-14,15-01-2024,Approved,68348,No,0,0,15,Current,Yes
L00709,C10709,Kochi,Kochi,Kerala,Female,38,Business,174993,752,3,Business,318278,11.91,84,5603.17,2025-10-25,27-10-2025,Approved,318278,Yes,37,160673,4,Savings,Yes
L00710,C10710,Mumbai South,Mumbai,Maharashtra,Female,28,Salaried,41338,564,2,Home,435256,10,48,11039.22,2025-11-01,,Rejected,0,No,0,0,0,Current,No
L00711,C10711,Bhubaneswar,Bhubaneswar,Odisha,Male,58,Business,121011,524,3,Personal,107519,13.53,36,3650.25,2024-07-16,,Rejected,0,No,0,0,4,Current,Yes
L00712,C10712,Bengaluru East,Bengaluru,Karnataka,Female,23,Salaried,77083,672,4,Personal,103270,14.22,36,3540.57,2024-11-14,20-11-2024,Approved,103270,No,0,0,14,Savings,No
L00713,C10713,Mumbai South,Mumbai,Maharashtra,Male,26,Salaried,47653,726,0,Education,133381,7.59,180,1243.29,2025-01-18,22-01-2025,Approved,133381,No,0,0,6,Savings,No
L00714,C10714,Delhi Central,Delhi,Delhi,Female,39,Salaried,61811,776,4,Personal,49617,15.02,60,1180.91,2024-07-23,28-07-2024,Approved,49617,No,0,0,14,Current,Yes
L00715,C10715,Jaipur,Jaipur,Rajasthan,Female,58,Salaried,162112,596,1,Home,587635,12.77,48,15697.78,2025-07-04,,Rejected,0,No,0,0,13,Current,No
L00716,C10716,Chennai North,Chennai,Tamil Nadu,Female,53,Business,95503,720,0,Personal,47619,9.82,84,786.11,2024-09-24,26-09-2024,Approved,47619,No,0,0,5,Current,Yes
L00717,C10717,Jaipur,Jaipur,Rajasthan,Female,44,Business,179243,740,0,Auto,52070,8.93,84,835.91,2024-12-08,10-12-2024,Approved,52070,No,0,0,11,Current,Yes
L00718,C10718,Jaipur,Jaipur,Rajasthan,Male,22,Salaried,144654,654,4,Auto,164024,14.08,84,3081.06,2024-09-06,12-09-2024,Approved,164024,No,0,0,15,Current,No
L00719,C10719,Delhi Central,Delhi,Delhi,Male,53,Salaried,136645,716,3,Auto,92998,12.11,60,2073.86,2025-09-03,,Pending,0,No,0,0,6,Savings,Yes
L00720,C10720,Chandigarh,Chandigarh,Chandigarh,Female,24,Student,106074,518,1,Education,90124,11.06,84,1545.99,2024-01-01,,Rejected,0,No,0,0,6,Savings,No
L00721,C10721,Hyderabad Central,Hyderabad,Telangana,Male,32,Salaried,78299,586,1,Auto,148109,7.54,48,3583.88,2024-12-18,27-12-2024,Approved,148109,No,0,0,6,Current,No
L00722,C10722,Patna,Patna,Bihar,Female,36,Self-employed,50119,733,3,Home,550054,15.92,84,10900.16,2024-11-30,,Rejected,0,No,0,0,13,Current,Yes
L00723,C10723,Pune East,Pune,Maharashtra,Female,58,Salaried,71703,697,2,Personal,20208,13,84,367.62,2024-03-20,23-03-2024,Approved,20208,No,0,0,1,Savings,No
L00724,C10724,Ahmedabad,Ahmedabad,Gujarat,Male,42,Salaried,72153,623,3,Home,313101,10.98,84,5357.76,2024-02-05,12-02-2024,Approved,313101,Yes,131,178871,3,Current,Yes
L00725,C10725,Pune East,Pune,Maharashtra,Male,46,Self-employed,28204,709,4,Personal,79597,7.6,180,742.4,2025-11-17,18-11-2025,Approved,79597,No,0,0,8,Savings,No
L00726,C10726,Lucknow,Lucknow,Uttar Pradesh,Female,51,Business,165253,721,2,Home,243763,16.33,120,4133.62,2025-01-27,,Rejected,0,No,0,0,2,Savings,Yes
L00727,C10727,Pune East,Pune,Maharashtra,Female,33,Salaried,144272,618,0,Home,406702,11.64,36,13438.5,2025-09-05,,Rejected,0,No,0,0,8,Current,No
L00728,C10728,Chandigarh,Chandigarh,Chandigarh,Female,22,Salaried,71852,721,2,Personal,22296,11.52,60,490.57,2025-10-13,15-10-2025,Approved,22296,No,0,0,1,Current,Yes
L00729,C10729,Bengaluru East,Bengaluru,Karnataka,Male,55,Salaried,62917,640,2,Personal,80035,13.7,48,2175.05,2025-06-20,,Rejected,0,No,0,0,1,Savings,No
L00730,C10730,Pune East,Pune,Maharashtra,Male,30,Business,51508,634,3,Personal,115079,8.21,180,1113.75,2024-11-05,,Rejected,0,No,0,0,0,Savings,No
L00731,C10731,Kochi,Kochi,Kerala,Male,48,Student,75238,484,4,Personal,51949,13.75,36,1769.19,2025-01-18,,Rejected,0,No,0,0,6,Current,No
L00732,C10732,Kochi,Kochi,Kerala,Male,38,Salaried,36991,591,4,Personal,43758,13.6,60,1009.12,2024-01-06,,Rejected,0,No,0,0,0,Current,Yes
L00733,C10733,Hyderabad Central,Hyderabad,Telangana,Female,50,Business,108403,730,2,Home,470542,10.09,180,5082.41,2025-09-15,25-09-2025,Approved,470542,No,0,0,10,Current,No
L00734,C10734,Bhubaneswar,Bhubaneswar,Odisha,Male,42,Salaried,115797,718,3,Home,597928,14.18,48,16393.31,2025-06-29,06-07-2025,Approved,597928,No,0,0,1,Savings,No
L00735,C10735,Lucknow,Lucknow,Uttar Pradesh,Female,26,Salaried,163829,650,2,Personal,81260,7.77,120,976.06,2025-08-21,27-08-2025,Approved,81260,No,0,0,13,Savings,No
L00736,C10736,Lucknow,Lucknow,Uttar Pradesh,Female,36,Salaried,165926,732,1,Personal,36186,8.37,48,889.7,2024-08-04,,Pending,0,No,0,0,9,Savings,Yes
L00737,C10737,Bhopal,Bhopal,Madhya Pradesh,Female,56,Salaried,82082,607,2,Education,112611,8.45,180,1105.63,2025-10-10,,Rejected,0,No,0,0,10,Current,Yes
L00738,C10738,Patna,Patna,Bihar,Female,52,Self-employed,100047,736,3,Home,243127,11.1,36,7971.18,2025-06-29,07-07-2025,Approved,243127,No,0,0,3,Current,No
L00739,C10739,Ahmedabad,Ahmedabad,Gujarat,Female,33,Business,83770,752,0,Auto,157157,16.01,60,3822.59,2025-09-16,26-09-2025,Approved,157157,No,0,0,2,Current,Yes
L00740,C10740,Kochi,Kochi,Kerala,Female,56,Salaried,75602,764,1,Personal,114772,15.37,48,3215.76,2025-04-28,,Pending,0,No,0,0,6,Current,Yes
L00741,C10741,Hyderabad Central,Hyderabad,Telangana,Male,22,Salaried,145895,587,3,Business,172734,16.26,120,2921.57,2025-10-18,28-10-2025,Approved,172734,No,0,0,5,Savings,No
L00742,C10742,Kochi,Kochi,Kerala,Male,21,Business,131521,716,4,Business,282016,8.13,84,4413.85,2024-09-23,,Rejected,0,No,0,0,3,Savings,No
L00743,C10743,Jaipur,Jaipur,Rajasthan,Male,39,Self-employed,35461,617,4,Auto,165355,11.36,36,5441.74,2024-04-16,21-04-2024,Approved,165355,No,0,0,3,Savings,No
L00744,C10744,Ahmedabad,Ahmedabad,Gujarat,Female,30,Self-employed,151508,774,1,Home,323028,13.28,36,10927.71,2025-04-14,,Rejected,0,No,0,0,15,Savings,No
L00745,C10745,Pune East,Pune,Maharashtra,Female,49,Salaried,143063,661,4,Home,223411,8.83,60,4619.23,2024-01-27,02-02-2024,Approved,223411,No,0,0,9,Current,Yes
L00746,C10746,Kolkata West,Kolkata,West Bengal,Female,51,Business,102300,603,1,Education,121105,8.66,120,1511.91,2024-10-26,,Pending,0,No,0,0,8,Savings,Yes
L00747,C10747,Patna,Patna,Bihar,Male,58,Salaried,178153,756,4,Education,97740,11.15,120,1354.68,2024-06-23,,Pending,0,No,0,0,4,Current,No
L00748,C10748,Ahmedabad,Ahmedabad,Gujarat,Female,31,Self-employed,151367,695,1,Personal,69790,7.63,36,2175.07,2024-12-16,20-12-2024,Approved,69790,No,0,0,8,Savings,Yes
L00749,C10749,Pune East,Pune,Maharashtra,Female,50,Business,28198,762,4,Business,186184,10.77,36,6075.17,2025-02-12,18-02-2025,Approved,186184,No,0,0,8,Savings,Yes
L00750,C10750,Jaipur,Jaipur,Rajasthan,Male,36,Salaried,72889,575,1,Home,526113,11.6,36,17374.14,2025-09-15,20-09-2025,Approved,526113,Yes,78,33380,4,Current,Yes
L00751,C10751,Chennai North,Chennai,Tamil Nadu,Male,36,Business,177376,658,0,Personal,103087,8.16,84,1614.97,2024-04-29,07-05-2024,Approved,103087,No,0,0,6,Current,No
L00752,C10752,Kolkata West,Kolkata,West Bengal,Male,58,Salaried,54235,694,3,Education,55532,12.8,180,695.32,2025-09-21,,Rejected,0,No,0,0,0,Current,No
L00753,C10753,Kolkata West,Kolkata,West Bengal,Female,52,Business,111150,605,2,Home,429020,9.74,60,9060.62,2025-11-25,,Rejected,0,No,0,0,9,Current,Yes
L00754,C10754,Bhopal,Bhopal,Madhya Pradesh,Male,52,Salaried,158574,686,3,Personal,43435,8.09,84,678.94,2025-11-20,28-11-2025,Approved,43435,No,0,0,5,Savings,Yes
L00755,C10755,Bhopal,Bhopal,Madhya Pradesh,Male,34,Salaried,105054,653,0,Auto,105126,12.64,48,2801.52,2024-11-27,04-12-2024,Approved,105126,No,0,0,5,Savings,No
L00756,C10756,Lucknow,Lucknow,Uttar Pradesh,Female,59,Self-employed,95617,767,1,Business,327454,15.91,60,7947.39,2025-01-14,20-01-2025,Approved,327454,No,0,0,10,Current,No
L00757,C10757,Ahmedabad,Ahmedabad,Gujarat,Female,47,Salaried,130927,757,1,Business,223763,7.68,180,2097.26,2024-07-26,31-07-2024,Approved,223763,No,0,0,11,Savings,No
L00758,C10758,Ahmedabad,Ahmedabad,Gujarat,Female,41,Business,77285,714,1,Auto,165370,15.21,36,5749.63,2024-03-17,23-03-2024,Approved,165370,No,0,0,15,Savings,No
L00759,C10759,Kochi,Kochi,Kerala,Female,36,Salaried,178646,667,2,Home,343697,11.44,60,7548.44,2024-04-23,25-04-2024,Approved,343697,No,0,0,13,Savings,Yes
L00760,C10760,Kolkata West,Kolkata,West Bengal,Female,57,Salaried,48070,712,3,Home,450277,12.42,180,5526.34,2024-09-23,28-09-2024,Approved,450277,No,0,0,4,Savings,No
L00761,C10761,Patna,Patna,Bihar,Female,49,Business,81311,721,3,Personal,46081,13.6,180,601.35,2024-09-22,23-09-2024,Approved,46081,No,0,0,13,Current,No
L00762,C10762,Bhopal,Bhopal,Madhya Pradesh,Female,24,Self-employed,40803,762,4,Personal,94149,11.43,36,3101.52,2025-05-31,,Rejected,0,No,0,0,10,Current,No
L00763,C10763,Kolkata West,Kolkata,West Bengal,Female,25,Business,173191,764,0,Personal,87305,15.12,36,3031.59,2025-08-10,,Rejected,0,No,0,0,6,Savings,No
L00764,C10764,Patna,Patna,Bihar,Female,50,Salaried,64899,738,2,Home,489654,12.68,84,8822.8,2025-06-24,01-07-2025,Approved,489654,No,0,0,12,Current,Yes
L00765,C10765,Kolkata West,Kolkata,West Bengal,Female,22,Salaried,109511,641,1,Auto,135621,12.29,180,1653.07,2025-11-12,22-11-2025,Approved,135621,No,0,0,4,Savings,Yes
L00766,C10766,Chennai North,Chennai,Tamil Nadu,Female,32,Salaried,164833,713,4,Business,100684,14.52,120,1594.92,2024-12-22,,Pending,0,No,0,0,10,Current,Yes
L00767,C10767,Chandigarh,Chandigarh,Chandigarh,Male,33,Salaried,136223,740,1,Education,33577,8.74,84,535.8,2024-05-06,13-05-2024,Approved,33577,Yes,83,12465,1,Current,No
L00768,C10768,Ahmedabad,Ahmedabad,Gujarat,Male,34,Self-employed,179721,687,0,Home,241801,12.06,120,3477.53,2025-06-12,16-06-2025,Approved,241801,No,0,0,15,Current,No
L00769,C10769,Ahmedabad,Ahmedabad,Gujarat,Male,34,Student,157883,655,0,Business,88464,7.57,84,1359.94,2025-02-13,,Pending,0,No,0,0,3,Current,No
L00770,C10770,Hyderabad Central,Hyderabad,Telangana,Male,48,Self-employed,103825,731,1,Business,124276,13.35,84,2284.54,2025-04-27,02-05-2025,Approved,124276,No,0,0,10,Savings,Yes
L00771,C10771,Patna,Patna,Bihar,Male,32,Business,58540,651,3,Education,38019,12.87,48,1017.5,2025-11-07,17-11-2025,Approved,38019,No,0,0,5,Current,Yes
L00772,C10772,Bengaluru East,Bengaluru,Karnataka,Male,32,Salaried,53676,685,1,Home,256995,10.25,180,2801.12,2025-01-17,,Pending,0,No,0,0,8,Current,Yes
L00773,C10773,Bhopal,Bhopal,Madhya Pradesh,Male,42,Salaried,148339,828,3,Home,347675,14.36,180,4714.52,2025-06-21,23-06-2025,Approved,347675,Yes,87,24149,13,Savings,Yes
L00774,C10774,Jaipur,Jaipur,Rajasthan,Female,47,Self-employed,165699,720,3,Home,466287,14.78,36,16113.8,2024-11-14,19-11-2024,Approved,466287,No,0,0,11,Savings,No
L00775,C10775,Jaipur,Jaipur,Rajasthan,Male,29,Salaried,59028,703,0,Education,124013,11.13,120,1717.42,2024-04-17,22-04-2024,Approved,124013,No,0,0,9,Current,No
L00776,C10776,Chandigarh,Chandigarh,Chandigarh,Female,29,Salaried,123243,653,1,Auto,58971,14.23,84,1112.62,2025-10-09,13-10-2025,Approved,58971,No,0,0,0,Savings,Yes
L00777,C10777,Patna,Patna,Bihar,Male,31,Salaried,28070,617,2,Home,578337,16.24,84,11566.16,2025-04-07,,Pending,0,No,0,0,14,Current,No
L00778,C10778,Mumbai South,Mumbai,Maharashtra,Female,53,Self-employed,113409,654,1,Home,573094,15.35,120,9369.23,2025-04-12,18-04-2025,Approved,573094,No,0,0,8,Savings,No
L00779,C10779,Ahmedabad,Ahmedabad,Gujarat,Male,55,Salaried,84539,820,0,Auto,127519,8.64,60,2624.86,2024-11-10,19-11-2024,Approved,127519,No,0,0,2,Savings,No
L00780,C10780,Patna,Patna,Bihar,Male,30,Self-employed,83158,669,0,Home,540382,10.69,120,7349.25,2024-06-04,13-06-2024,Approved,540382,No,0,0,11,Savings,Yes
L00781,C10781,Pune East,Pune,Maharashtra,Male,27,Business,84312,754,1,Personal,99910,11.32,48,2597.78,2024-10-12,19-10-2024,Approved,99910,No,0,0,13,Current,No
L00782,C10782,Pune East,Pune,Maharashtra,Male,40,Salaried,90884,592,4,Auto,104723,15.81,120,1741.87,2025-08-31,,Pending,0,No,0,0,1,Current,Yes
L00783,C10783,Bengaluru East,Bengaluru,Karnataka,Female,31,Self-employed,88560,658,3,Personal,45345,9.74,60,957.66,2024-03-13,18-03-2024,Approved,45345,No,0,0,12,Savings,Yes
L00784,C10784,Chennai North,Chennai,Tamil Nadu,Female,30,Business,110844,716,0,Auto,186477,10.3,36,6043.39,2025-10-05,09-10-2025,Approved,186477,No,0,0,9,Savings,No
L00785,C10785,Bengaluru East,Bengaluru,Karnataka,Male,42,Self-employed,35740,581,0,Auto,161649,12.76,180,2019.79,2025-12-09,,Pending,0,No,0,0,15,Current,Yes
L00786,C10786,Lucknow,Lucknow,Uttar Pradesh,Male,26,Student,120040,789,1,Business,339277,15.03,84,6552.66,2025-03-07,09-03-2025,Approved,339277,No,0,0,8,Current,No
L00787,C10787,Chandigarh,Chandigarh,Chandigarh,Female,47,Business,90863,718,0,Education,93641,9.68,84,1539.11,2024-08-14,19-08-2024,Approved,93641,No,0,0,15,Current,No
L00788,C10788,Delhi Central,Delhi,Delhi,Male,58,Self-employed,50841,686,4,Home,550572,9.65,120,7169.56,2025-11-19,,Rejected,0,No,0,0,13,Current,Yes
L00789,C10789,Pune East,Pune,Maharashtra,Female,50,Business,162039,758,3,Auto,56721,9.44,48,1423.38,2024-01-25,31-01-2024,Approved,56721,No,0,0,13,Savings,No
L00790,C10790,Patna,Patna,Bihar,Female,43,Self-employed,115190,706,2,Business,210390,9.99,36,6787.71,2024-11-28,03-12-2024,Approved,210390,No,0,0,5,Savings,No
L00791,C10791,Kochi,Kochi,Kerala,Female,43,Self-employed,70103,767,2,Personal,90547,14.16,48,2481.6,2024-11-20,22-11-2024,Approved,90547,No,0,0,2,Current,No
L00792,C10792,Kolkata West,Kolkata,West Bengal,Female,32,Self-employed,77992,575,2,Business,334510,10.66,84,5668,2025-01-05,,Rejected,0,No,0,0,5,Current,Yes
L00793,C10793,Mumbai South,Mumbai,Maharashtra,Male,58,Salaried,157676,662,4,Personal,72162,13.07,36,2433.86,2024-07-22,01-08-2024,Approved,72162,No,0,0,12,Current,Yes
L00794,C10794,Kochi,Kochi,Kerala,Female,55,Salaried,59873,604,3,Home,536024,14.83,60,12704.19,2025-09-20,,Rejected,0,No,0,0,2,Current,Yes
L00795,C10795,Jaipur,Jaipur,Rajasthan,Male,36,Salaried,96771,739,1,Home,268401,11.46,48,6997.07,2024-05-28,01-06-2024,Approved,268401,No,0,0,15,Current,No
